"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","114.4","","","","1"
"2020-07","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.9","","","","1"
"2020-07","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","133.1","","","","1"
"2020-07","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.5","","","","1"
"2020-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","136.8","","","","1"
"2020-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","153.8","","","","1"
"2020-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","146.8","","","","1"
"2020-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.9","","","","1"
"2020-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","94.4","","","","1"
"2020-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","140.6","","","","1"
"2020-08","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","129.4","","","","1"
"2020-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.1","","","","1"
"2020-08","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.7","","","","1"
"2020-08","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","133.6","","","","1"
"2020-08","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.7","","","","1"
"2020-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","137.1","","","","1"
"2020-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","153.5","","","","1"
"2020-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","147.3","","","","1"
"2020-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.8","","","","1"
"2020-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","93.6","","","","1"
"2020-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","141.8","","","","1"
"2020-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","129.8","","","","1"
"2020-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","116.0","","","","1"
"2020-09","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","172.2","","","","1"
"2020-09","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","134.0","","","","1"
"2020-09","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","132.0","","","","1"
"2020-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","137.5","","","","1"
"2020-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","154.7","","","","1"
"2020-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","148.3","","","","1"
"2020-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","124.0","","","","1"
"2020-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","93.3","","","","1"
"2020-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","141.9","","","","1"
"2020-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","130.1","","","","1"
"2020-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.8","","","","1"
"2020-10","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","172.6","","","","1"
"2020-10","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","134.2","","","","1"
"2020-10","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","132.3","","","","1"
"2020-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","138.0","","","","1"
"2020-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","154.5","","","","1"
"2020-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","148.7","","","","1"
"2020-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","124.3","","","","1"
"2020-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","94.1","","","","1"
"2020-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","143.1","","","","1"
"2020-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","130.4","","","","1"
"2020-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","117.1","","","","1"
"2020-11","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","172.3","","","","1"
"2020-11","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","134.9","","","","1"
"2020-11","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","132.8","","","","1"
"2020-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","138.5","","","","1"
"2020-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","154.2","","","","1"
"2020-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","148.7","","","","1"
"2020-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","124.3","","","","1"
"2020-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","93.7","","","","1"
"2020-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","144.9","","","","1"
"2020-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","130.4","","","","1"
"2020-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","118.1","","","","1"
"2020-12","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","172.4","","","","1"
"2020-12","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","135.4","","","","1"
"2020-12","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","132.9","","","","1"
"2021-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","139.1","","","","1"
"2021-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","154.3","","","","1"
"2021-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","148.4","","","","1"
"2021-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","124.9","","","","1"
"2021-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","93.9","","","","1"
"2021-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","146.8","","","","1"
"2021-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","130.6","","","","1"
"2021-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","118.4","","","","1"
"2021-01","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","172.7","","","","1"
"2021-01","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","136.2","","","","1"
"2021-01","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","133.4","","","","1"
"2021-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","139.4","","","","1"
"2021-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","154.9","","","","1"
"2021-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","148.8","","","","1"
"2021-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","124.6","","","","1"
"2021-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","93.7","","","","1"
"2021-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","148.3","","","","1"
"2021-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","130.8","","","","1"
"2021-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","116.4","","","","1"
"2021-02","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","173.2","","","","1"
"2021-02","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","136.4","","","","1"
"2021-02","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","133.3","","","","1"
"2021-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","139.5","","","","1"
"2021-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","155.0","","","","1"
"2021-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","150.0","","","","1"
"2021-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.3","","","","1"
"2021-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","93.6","","","","1"
"2021-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","148.4","","","","1"
"2021-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","131.0","","","","1"
"2021-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","116.0","","","","1"
"2021-03","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","173.4","","","","1"
"2021-03","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","136.5","","","","1"
"2021-03","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","133.4","","","","1"
"2021-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","139.9","","","","1"
"2021-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","155.3","","","","1"
"2021-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","150.7","","","","1"
